Words,Link,Score
MOYA,16337,168
MURILLO DE GÁLLEGO,22808,168
MUÍÑOS,32880,168
MUÑANA,05540,168
MUÑICO,05145,168
MUÑOGALINDO,05530,168
MUÑOGRANDE,05309,168
MUÑOMER DEL PECO,05358,168
MUÑOPEPE,05192,168
MUÑOSANCHO,05380,168
MUÑOTELLO,05560,168
NALEC,25341,168
NARBONETA,16371,168
NARRILLOS DEL REBOLLAR,05141,168
NARRILLOS DEL ÁLAMO,05154,168
NARROS DE SALDUEÑA,05358,168
NARROS DEL CASTILLO,05370,168
NARROS DEL PUERTO,05131,168
NAUT ARAN,25539,168
NAVA DE ARÉVALO,05216,168
NAVA DEL BARCO,05697,168
NAVACEPEDILLA DE CORNEJA,05571,168
NAVADIJOS,05134,168
NAVAESCURIAL,05514,168
NAVAHONDILLA,05429,168
NAVAL,22320,168
NAVALACRUZ,05134,168
NAVALMORAL,05120,168
NAVALONGUILLA,05697,168
NAVALOSA,05123,168
NAVALPERAL DE PINARES,05240,168
NAVALPERAL DE TORMES,05631,168
NAVALPINO,13193,168
NAVALUENGA,05100,168
NAVALVILLAR DE PELA,06730,168
NAVAQUESERA,05122,168
NAVARREDONDA DE GREDOS,05635,168
NAVARREDONDILLA,05120,168
NAVARREVISCA,05115,168
NAVAS DE ESTENA,13194,168
NAVAS DE SAN JUAN,23240,168
NAVATALGORDO,05122,168
NAVATEJARES,05697,168
NAVÈS,25286,168
NEILA DE SAN MIGUEL,05619,168
NERVA,21670,168
NIEBLA,21840,168
NIHARRA,05191,168
NOALEJO,23140,168
NOGALES,06173,168
NOGUEIRA DE RAMUÍN,32160,168
NOVALES,22113,168
NUENO,22193,168
O BARCO DE VALDEORRAS,32300,168
O BOLO,32357,168
O CARBALLIÑO,32500,168
O IRIXO,32526,168
O PEREIRO DE AGUIAR,32710,168
ODÈN,25283,168
OJOS-ALBOS,05193,168
OLIANA,25790,168
OLIOLA,25318,168
OLIUS,25280,168
OLIVA DE LA FRONTERA,06120,168
OLIVARES DE JÚCAR,16760,168
OLIVENZA,06100,168
OLMEDA DE LA CUESTA,16852,168
OLMEDA DEL REY,16216,168
OLMEDILLA DE ALARCÓN,16118,168
OLMEDILLA DE ELIZ,16853,168
OLVENA,22439,168
ONTIÑENA,22232,168
ORBITA,05296,168
ORCERA,23370,168
ORELLANA DE LA SIERRA,06750,168
ORELLANA LA VIEJA,06740,168
ORGANYÀ,25794,168
OS BLANCOS,32632,168
OS DE BALAGUER,25610,168
OSA DE LA VEGA,16423,168
OSSO DE CINCA,22531,168
OSSÓ DE SIÓ,25318,168
OÍMBRA,32613,168
PADERNE DE ALLARIZ,32110,168
PADIERNOS,05520,168
PADRENDA,32220,168
PAJARES DE ADAJA,05292,168
PAJARONCILLO,16390,168
PAJARÓN,16390,168
PALACIOS DE GODA,05215,168
PALO,22337,168
PALOMARES DEL CAMPO,16160,168
PALOMAS,06476,168
PALOMERA,16192,168
PALOS DE LA FRONTERA,21130,168
PANTICOSA,22650,168
PAPATRIGO,05358,168
PARACUELLOS,16372,168
PARADA DE SIL,32740,168
PAREDES,16465,168
PASCUALCOBO,05150,168
PATERNA DEL CAMPO,21880,168
PAYMOGO,21560,168
PEAL DE BECERRO,23460,168
PEDRO BERNARDO,05470,168
PEDRO MUÑOZ,13620,168
PEDRO-RODRÍGUEZ,05165,168
PEGALAJAR,23110,168
PEGUERINOS,05239,168
PENELLES,25240,168
PERALEDA DEL ZAUCEJO,06919,168
PERALTA DE ALCOFEA,22131,168
PERALTA DE CALASANZ,22513,168
PERALTILLA,22311,168
PERAMOLA,25790,168
PERARRÚA,22460,168
PERTUSA,22132,168
PETÍN,32356,168
PEÑALBA,22592,168
PEÑALSORDO,06610,168
PICÓN,13196,168
PIEDRABUENA,13100,168
PIEDRAHÍTA,05500,168
PIEDRALAVES,05440,168
PINAREJO,16622,168
PINEDA DE GIGÜELA,16541,168
PINELL DE SOLSONÈS,25286,168
PINÓS,25287,168
PIQUERAS DEL CASTILLO,16118,168
PIRACÉS,22268,168
PIZARRA,25969,168
PIÑOR,32135,168
PLAN,22366,168
POBLETE,13195,168
POLEÑINO,22216,168
PONTEDEVA,32235,168
PONTS,25740,168
PORCUNA,23790,168
PORQUEIRA,32641,168
PORTALRUBIO DE GUADAMEJUD,16522,168
PORTILLA,16141,168
PORZUNA,13118,168
POVEDA,05560,168
POYALES DEL HOYO,05198,168
POYATOS,16878,168
POZANCO,05292,168
POZO ALCÓN,23485,168
POZOAMARGO,16708,168
POZORRUBIELOS DE LA MANCHA,16212,168
POZORRUBIO DE SANTIAGO,16414,168
POZUELO DE CALATRAVA,13179,168
POZÁN DE VERO,22313,168
PRADOSEGAR,05560,168
PRATS I SANSOR,25721,168
PREIXANA,25263,168
PREIXENS,25316,168
PRIEGO,16800,168
PRULLANS,25727,168
PUEBLA DE ALCOCER,06630,168
PUEBLA DE ALMENARA,16421,168
PUEBLA DE DON RODRIGO,13109,168
PUEBLA DE GUZMÁN,21550,168
PUEBLA DE LA CALZADA,06490,168
PUEBLA DE LA REINA,06477,168
PUEBLA DE OBANDO,06191,168
PUEBLA DE SANCHO PÉREZ,06310,168
PUEBLA DEL MAESTRE,06906,168
PUEBLA DEL PRIOR,06229,168
PUEBLA DEL PRÍNCIPE,13342,168
PUEBLA DEL SALVADOR,16269,168
PUEBLONUEVO DEL GUADIANA,06184,168
PUENTE DE GÉNAVE,23350,168
PUENTE DE MONTAÑANA,22584,168
PUENTE LA REINA DE JACA,22750,168
PUERTO CASTILLA,05621,168
PUERTO LÁPICE,13650,168
PUERTO MORAL,21209,168
PUERTOLLANO,13500,168
PUEYO DE SANTA CRUZ,22416,168
PUIGGRÒS,25420,168
PUIGVERD D'AGRAMUNT,25318,168
PUNTA UMBRÍA,21100,168
PUNXÍN,32452,168
PUÉRTOLAS,22362,168
QUESADA,23480,168
QUICENA,22191,168
QUINTANA DE LA SERENA,06450,168
QUINTANAR DEL REY,16220,168
QUINTELA DE LEIRADO,32814,168
RADA DE HARO,16649,168
RAIRIZ DE VEIGA,32652,168
RAMIRÁS,32810,168
RASUEROS,05298,168
REINA,06970,168
RENA,06715,168
RETAMAL DE LLERENA,06442,168
RETUERTA DEL BULLAQUE,13194,168
REÍLLO,16390,168
RIALP,25594,168
RIBADAVIA,32400,168
RIBERA D'ONDARA,25213,168
RIBERA D'URGELLET,25713,168
RIBERA DEL FRESNO,06225,168
RINER,25287,168
RIOCABADO,05150,168
RIOFRÍO,05190,168
RISCO,06657,168
RIU DE CERDANYA,25721,168
RIVILLA DE BARAJAS,05309,168
RIÓS,32610,168
ROBRES,22252,168
ROCIANA DEL CONDADO,21720,168
ROSAL DE LA FRONTERA,21250,168
ROSSELLÓ,25124,168
ROZALÉN DEL MONTE,16432,168
RUBIÁ,32310,168
RUIDERA,13249,168
RUS,23412,168
SABIOTE,23410,168
SABIÑÁNIGO,22392,168
SACEDA-TRASIERRA,16463,168
SACERUELA,13414,168
SAELICES,16430,168
SAHÚN,22467,168
SALAS ALTAS,22314,168
SALAS BAJAS,22314,168
SALILLAS,22110,168
SALINAS DEL MANZANO,16317,168
SALLENT DE GÁLLEGO,22640,168
SALMERONCILLOS,16813,168
SALOBRAL,05520,168
SALVACAÑETE,16318,168
SALVADIÓS,05380,168
SALVATIERRA DE LOS BARROS,06175,168
SALÀS DE PALLARS,25693,168
SAN AMARO,32453,168
SAN BARTOLOMÉ DE BÉJAR,05619,168
SAN BARTOLOMÉ DE CORNEJA,05516,168
SAN BARTOLOMÉ DE LA TORRE,21510,168
SAN BARTOLOMÉ DE PINARES,05267,168
SAN CARLOS DEL VALLE,13247,168
SAN CIBRAO DAS VIÑAS,32005,168
SAN CLEMENTE,16600,168
SAN CRISTOVO DE CEA,32130,168
SAN ESTEBAN DE LITERA,22512,168
SAN ESTEBAN DE LOS PATOS,05289,168
SAN ESTEBAN DE ZAPARDIEL,05229,168
SAN ESTEBAN DEL VALLE,05412,168
SAN GARCÍA DE INGELMOS,05146,168
SAN JUAN DE GREDOS,05631,168
SAN JUAN DE LA ENCINILLA,05210,168
SAN JUAN DE LA NAVA,05111,168
SAN JUAN DE PLAN,22367,168
SAN JUAN DEL MOLINILLO,05120,168
SAN JUAN DEL OLMO,05145,168
SAN JUAN DEL PUERTO,21610,168
SAN LORENZO DE CALATRAVA,13779,168
SAN LORENZO DE LA PARRILLA,16770,168
SAN LORENZO DE TORMES,05696,168
SAN MARTÍN DE BONICHES,16370,168
SAN MARTÍN DE LA VEGA DEL ALBERCHE,05133,168
SAN MARTÍN DEL PIMPOLLAR,05132,168
SAN MIGUEL DE CORNEJA,05514,168
SAN MIGUEL DE SERREZUELA,05150,168
SAN MIGUEL DEL CINCA,22411,168
SAN PASCUAL,05164,168
SAN PEDRO DEL ARROYO,05350,168
SAN PEDRO PALMICHES,16813,168
SAN SILVESTRE DE GUZMÁN,21591,168
SAN VICENTE DE ALCÁNTARA,06500,168
SAN VICENTE DE ARÉVALO,05217,168
SAN XOÁN DE RÍO,32770,168
SANAÜJA,25753,168
SANCHIDRIÁN,05290,168
SANCHORREJA,05141,168
SANCTI-SPÍRITUS,06655,168
SANDIÁS,32692,168
SANGARRÉN,22100,168
SANLÚCAR DE GUADIANA,21595,168
SANT ESTEVE DE LA SARGA,25632,168
SANT GUIM DE LA PLANA,25211,168
SANT LLORENÇ DE MORUNYS,25193,168
SANT MARTÍ DE RIUCORB,25267,168
SANT RAMON,25215,168
SANTA AMALIA,06410,168
SANTA ANA LA REAL,21239,168
SANTA BÁRBARA DE CASA,21570,168
SANTA CILIA,22752,168
SANTA CRUZ DE LA SERÓS,22791,168
SANTA CRUZ DE LOS CÁÑAMOS,13327,168
SANTA CRUZ DE MOYA,16336,168
SANTA CRUZ DE MUDELA,13730,168
SANTA CRUZ DE PINARES,05268,168
SANTA CRUZ DEL VALLE,05413,168
SANTA ELENA,23213,168
SANTA EULALIA DE GÁLLEGO,22806,168
SANTA MARTA,06150,168
SANTA MARÍA DE DULCIS,22146,168
SANTA MARÍA DE LOS CABALLEROS,05580,168
SANTA MARÍA DE LOS LLANOS,16639,168
SANTA MARÍA DEL ARROYO,05530,168
SANTA MARÍA DEL BERROCAL,05510,168
SANTA MARÍA DEL CAMPO RUS,16621,168
SANTA MARÍA DEL CUBILLO,05193,168
SANTA MARÍA DEL TIÉTAR,05429,168
SANTA MARÍA DEL VAL,16878,168
SANTA OLALLA DEL CALA,21260,168
SANTALIESTRA Y SAN QUÍLEZ,22460,168
SANTIAGO DE CALATRAVA,23612,168
SANTIAGO DEL COLLADO,05592,168
SANTIAGO DEL TORMES,05630,168
SANTIAGO-PONTONES,23290,168
SANTISTEBAN DEL PUERTO,23250,168
SANTO DOMINGO DE LAS POSADAS,05292,168
SANTO TOMÉ,23311,168
SANTO TOMÉ DE ZABARCOS,05357,168
SARIÑENA,22200,168
SARREAUS,32631,168
SARROCA DE BELLERA,25555,168
SECASTILLA,22391,168
SEGURA DE LA SIERRA,23293,168
SEIRA,22463,168
SENA,22230,168
SENTERADA,25214,168
SENÉS DE ALCUBIERRE,22253,168
SERRANILLOS,05115,168
SERÒS,25183,168
SESA,22110,168
SESUÉ,22467,168
SIDAMON,25222,168
SIGERES,05357,168
SILES,23380,168
SINLABAJOS,05215,168
SIRUELA,06650,168
SISANTE,16700,168
SIÉTAMO,22120,168
SOCUÉLLAMOS,13630,168
SOLANA DE LOS BARROS,06196,168
SOLANA DE RIOALMAR,05149,168
SOLANA DEL PINO,13593,168
SOLERA DE GABALDÓN,16216,168
SOLOSANCHO,05130,168
SOLSONA,25280,168
SOPEIRA,22583,168
SORIGUERA,25566,168
SORIHUELA DEL GUADALIMAR,23270,168
SORT,25560,168
SOSES,25181,168
SOTALBO,05198,168
SOTILLO DE LA ADRADA,05420,168
SOTORRIBAS,16143,168
SUDANELL,25173,168
SUNYER,25174,168
TABOADELA,32690,168
TALARN,25630,168
TALARRUBIAS,06640,168
TALAVERA LA REAL,06140,168
TALAYUELAS,16320,168
TAMARITE DE LITERA,22549,168
TAMUREJO,06658,168
TARANCÓN,16400,168
TARDIENTA,22240,168
TARROJA DE SEGARRA,25211,168
TARRÉS,25480,168
TEJADILLOS,16317,168
TELLA-SIN,22364,168
TERRINCHES,13341,168
TIERZ,22192,168
TINAJAS,16522,168
TIURANA,25791,168
TIÑOSILLOS,05165,168
TOLBAÑOS,05289,168
TOLVA,22585,168
TOMELLOSO,13629,168
TORLA-ORDESA,22376,168
TORMELLAS,05697,168
TORNABOUS,25331,168
TORRALBA,16842,168
TORRALBA DE ARAGÓN,22254,168
TORRALBA DE CALATRAVA,13160,168
TORRE DE JUAN ABAD,13344,168
TORRE DE MIGUEL SESMERO,06172,168
TORRE LA RIBERA,22451,168
TORRE-SERONA,25131,168
TORREBESSES,25176,168
TORREBLASCOPEDRO,23510,168
TORREDELCAMPO,23640,168
TORREDONJIMENO,23650,168
TORREFARRERA,25110,168
TORREFETA I FLOREJACS,25211,168
TORREGROSSA,25141,168
TORREJONCILLO DEL REY,16161,168
TORRELAMEU,25138,168
TORREMAYOR,06880,168
TORREMEJÍA,06210,168
TORRENTE DE CINCA,22590,168
TORRENUEVA,13740,168
TORREPEROGIL,23320,168
TORRES,23540,168
TORRES DE ALBÁNCHEZ,23391,168
TORRES DE ALCANADRE,22132,168
TORRES DE BARBUÉS,22255,168
TORRES DE SEGRE,25170,168
TORRUBIA DEL CAMPO,16413,168
TORRUBIA DEL CASTILLO,16739,168
TORÀ,25750,168
TOÉN,32920,168
TRAGACETE,16150,168
TRAMACED,22268,168
TRASIERRA,06909,168
TRASMIRAS,32631,168
TREMP,22583,168
TRESJUNCOS,16422,168
TRIBALDOS,16452,168
TRIGUEROS,21620,168
TRUJILLANOS,06892,168
TÀRREGA,25300,168
TÁLIGA,06133,168
TÉBAR,16710,168
TÉRMENS,25670,168
TÍRVIA,25595,168
TÓRTOLES,05514,168
UCLÉS,16452,168
UMBRÍAS,05693,168
USAGRE,06290,168
UÑA,16152,168
VADILLO DE LA SIERRA,05560,168
VALDECABALLEROS,06689,168
VALDECASA,05143,168
VALDELACALZADA,06185,168
VALDELARCO,21291,168
VALDEMANCO DEL ESTERAS,13411,168
VALDEMECA,16152,168
VALDEMORILLO DE LA SIERRA,16340,168
VALDEMORO-SIERRA,16316,168
VALDEOLIVAS,16813,168
VALDEPEÑAS,13300,168
VALDEPEÑAS DE JAÉN,23150,168
VALDETORRES,06474,168
VALDETÓRTOLA,16122,168
VALENZUELA DE CALATRAVA,13279,168
VALFARTA,22223,168
VALHERMOSO DE LA FUENTE,16214,168
VALL DE CARDÓS,25570,168
VALLBONA DE LES MONGES,25268,168
VALLE DE BARDAJÍ,22451,168
VALLE DE HECHO,22720,168
VALLE DE LA SERENA,06458,168
VALLE DE LIERP,22451,168
VALLE DE MATAMOROS,06177,168
VALLE DE SANTA ANA,06178,168
VALLFOGONA DE BALAGUER,25617,168
VALSALOBRE,16879,168
VALVERDE DE BURGUILLOS,06378,168
VALVERDE DE JÚCAR,16100,168
VALVERDE DE LLERENA,06927,168
VALVERDE DEL CAMINO,21600,168
VALVERDEJO,16214,168
VARA DE REY,16709,168
VEGA DE SANTA MARÍA,05292,168
VEGA DEL CODORNO,16150,168
VELAYOS,05292,168
VELILLA DE CINCA,22528,168
VELLISCA,16510,168
VENCILLÓN,22549,168
VERDÚ,25340,168
VEREA,32813,168
VERÍN,32600,168
VIACAMP Y LITERA,22584,168
VIANA DO BOLO,32550,168
VICIÉN,22190,168
VIELHA E MIJARAN,25530,168
VILA-SANA,25245,168
VILAGRASSA,25330,168
VILALLER,25552,168
VILAMARTÍN DE VALDEORRAS,32315,168
VILAMARÍN,32101,168
VILAMÒS,25551,168
VILANOVA DE BELLPUIG,25264,168
VILANOVA DE L'AGUDA,25748,168
VILANOVA DE LA BARCA,25690,168
VILANOVA DE MEIÀ,25735,168
VILANOVA DE SEGRIÀ,25133,168
VILAR DE BARRIO,32702,168
VILAR DE SANTOS,32650,168
VILARDEVÓS,32610,168
VILARIÑO DE CONSO,32547,168
VILCHES,23220,168
VILLABLANCA,21590,168
VILLACARRILLO,23300,168
VILLACONEJOS DE TRABAQUE,16860,168
VILLAESCUSA DE HARO,16647,168
VILLAFLOR,05357,168
VILLAFRANCA DE LA SIERRA,05571,168
VILLAFRANCA DE LOS BARROS,06220,168
VILLAGARCÍA DE LA TORRE,06950,168
VILLAGARCÍA DEL LLANO,16236,168
VILLAGONZALO,06473,168
VILLAHERMOSA,13331,168
VILLALBA DE LA SIERRA,16140,168
VILLALBA DE LOS BARROS,06208,168
VILLALBA DEL ALCOR,21860,168
VILLALBA DEL REY,16535,168
VILLALGORDO DEL MARQUESADO,16646,168
VILLALPARDO,16270,168
VILLAMANRIQUE,13343,168
VILLAMAYOR DE CALATRAVA,13595,168
VILLAMAYOR DE SANTIAGO,16415,168
VILLANOVA,22467,168
VILLANUEVA DE GUADAMEJUD,16532,168
VILLANUEVA DE GÓMEZ,05164,168
VILLANUEVA DE LA FUENTE,13330,168
VILLANUEVA DE LA JARA,16230,168
VILLANUEVA DE LA REINA,23730,168
VILLANUEVA DE LA SERENA,06700,168
VILLANUEVA DE LAS CRUCES,21592,168
VILLANUEVA DE LOS CASTILLEJOS,21540,168
VILLANUEVA DE LOS INFANTES,13320,168
VILLANUEVA DE SAN CARLOS,13379,168
VILLANUEVA DE SIGENA,22231,168
VILLANUEVA DEL ACERAL,05212,168
VILLANUEVA DEL ARZOBISPO,23330,168
VILLANUEVA DEL CAMPILLO,05591,168
VILLANUEVA DEL FRESNO,06110,168
VILLANÚA,22870,168
VILLAR DE CAÑAS,16433,168
VILLAR DE CORNEJA,05516,168
VILLAR DE DOMINGO GARCÍA,16191,168
VILLAR DE LA ENCINA,16648,168
VILLAR DE OLALLA,16195,168
VILLAR DE RENA,06716,168
VILLAR DEL HUMO,16370,168
VILLAR DEL INFANTADO,16813,168
VILLAR DEL POZO,13431,168
VILLAR DEL REY,06192,168
VILLAR Y VELASCO,16542,168
VILLARDOMPARDO,23659,168
VILLAREJO DE FUENTES,16432,168
VILLAREJO DE LA PEÑUELA,16541,168
VILLAREJO DEL VALLE,05413,168
VILLAREJO-PERIESTEBAN,16771,168
VILLARES DEL SAZ,16442,168
VILLARRASA,21850,168
VILLARRODRIGO,23393,168
VILLARRUBIA DE LOS OJOS,13670,168
VILLARRUBIO,16420,168
VILLARTA,16280,168
VILLARTA DE LOS MONTES,06678,168
VILLARTA DE SAN JUAN,13210,168
VILLAS DE LA VENTOSA,16843,168
VILLATORO,05560,168
VILLATORRES,23529,168
VILLAVERDE Y PASACONSOL,16111,168
VINAIXA,25440,168
VINDEL,16812,168
VISO DEL MARQUÉS,13739,168
VITA,05146,168
VIÑEGRA DE MORAÑA,05309,168
VÍLLORA,16371,168
XINZO DE LIMIA,32630,168
XUNQUEIRA DE AMBÍA,32670,168
XUNQUEIRA DE ESPADANEDO,32708,168
YEBRA DE BASA,22610,168
YÉMEDA,16373,168
YÉSERO,22639,168
ZAFRA,06300,168
ZAFRA DE ZÁNCARA,16771,168
ZAFRILLA,16317,168
ZAHÍNOS,06129,168
ZAIDÍN,22530,168
ZALAMEA DE LA SERENA,06430,168
ZALAMEA LA REAL,21640,168
ZAPARDIEL DE LA CAÑADA,05154,168
ZAPARDIEL DE LA RIBERA,05631,168
ZARZA DE TAJO,16470,168
ZARZA-CAPILLA,06611,168
ZARZUELA,16146,168
ZUFRE,21210,168
ÀGER,25611,168
ÚBEDA,23314,168
A FONSAGRADA,27100,151
A PASTORIZA,27246,151
A POBRA DO BROLLÓN,27330,151
A PONTENOVA,27720,151
ABADÍA,10748,151
ABADÍN,27730,151
ABERTURA,10262,151
ABLANQUE,19442,151
ABÁNADES,19432,151
ACEHÚCHE,10879,151
ACEITUNA,10666,151
ADOBES,19325,151
AHIGAL,10650,151
ALAGÓN DEL RÍO,10690,151
ALAMINOS,19490,151
ALARILLA,19127,151
ALBALATE DE ZORITA,19117,151
ALBALÁ,10187,151
ALBARES,19112,151
ALBENDIEGO,19275,151
ALCOCER,19125,151
ALCOLEA DE LAS PEÑAS,19277,151
ALCOLEA DEL PINAR,19260,151
ALCOLLARÍN,10135,151
ALCOROCHES,19310,151
ALCUÉSCAR,10160,151
ALCÁNTARA,10980,151
ALDEA DEL CANO,10163,151
ALDEACENTENERA,10251,151
ALDEANUEVA DE LA VERA,10440,151
ALDEANUEVA DEL CAMINO,10740,151
ALDEHUELA DE JERTE,10671,151
ALFOZ,27773,151
ALGAR DE MESA,19332,151
ALGORA,19268,151
ALHÓNDIGA,19132,151
ALIQUE,19129,151
ALISEDA,10550,151
ALMADRONES,19490,151
ALMARAZ,10350,151
ALMOGUERA,19115,151
ALMOHARÍN,10132,151
ALMONACID DE ZORITA,19118,151
ALOCÉN,19133,151
ALOVERA,19208,151
ALUSTANTE,19320,151
ALÍA,10137,151
ANGUITA,19283,151
ANGÓN,19245,151
ANQUELA DEL DUCADO,19286,151
ANQUELA DEL PEDREGAL,19357,151
ANTAS DE ULLA,27570,151
ARANZUEQUE,19141,151
ARBANCÓN,19237,151
ARBETETA,19492,151
ARGECILLA,19196,151
ARMALLONES,19461,151
ARMUÑA DE TAJUÑA,19135,151
ARROYO DE LA LUZ,10900,151
ARROYO DE LAS FRAGUAS,19135,151
ARROYOMOLINOS,10161,151
ARROYOMOLINOS DE LA VERA,10410,151
AS NOGAIS,27646,151
ATANZÓN,19153,151
ATIENZA,19270,151
AUÑÓN,19130,151
AZUQUECA DE HENARES,19200,151
BAIDES,19295,151
BALEIRA,27130,151
BARALLA,27680,151
BARRADO,10696,151
BARREIROS,27790,151
BARRIOPEDRO,19490,151
BAÑOS DE MONTEMAYOR,10750,151
BAÑOS DE TAJO,19390,151
BAÑUELOS,19276,151
BECERREÁ,27640,151
BEGONTE,27370,151
BELVÍS DE MONROY,10394,151
BENQUERENCIA,10185,151
BERNINCHES,19133,151
BERROCALEJO,10392,151
BERZOCANA,10129,151
BOHONAL DE IBOR,10320,151
BOTIJA,10185,151
BRIHUEGA,19400,151
BROZAS,10950,151
BUDIA,19133,151
BUJALARO,19247,151
BURELA,27880,151
BUSTARES,19243,151
BÓVEDA,27340,151
CABANILLAS DEL CAMPO,19171,151
CABAÑAS DEL CASTILLO,10372,151
CABEZABELLOSA,10729,151
CABEZUELA DEL VALLE,10610,151
CABRERO,10616,151
CACHORRILLA,10881,151
CADALSO,10865,151
CALZADILLA,10817,151
CAMINOMORISCO,10620,151
CAMPILLO DE DELEITOSA,10329,151
CAMPILLO DE DUEÑAS,19360,151
CAMPILLO DE RANAS,19223,151
CAMPISÁBALOS,19275,151
CAMPO LUGAR,10134,151
CANREDONDO,19431,151
CANTALOJAS,19274,151
CARBAJO,10511,151
CARBALLEDO,27520,151
CARCABOSO,10670,151
CARRASCALEJO,10331,151
CASA DE UCEDA,19184,151
CASAR DE PALOMERO,10630,151
CASARES DE LAS HURDES,10628,151
CASAS DE DON ANTONIO,10162,151
CASAS DE DON GÓMEZ,10816,151
CASAS DE MILLÁN,10592,151
CASAS DE MIRAVETE,10360,151
CASAS DE SAN GALINDO,19246,151
CASAS DEL CASTAÑAR,10616,151
CASAS DEL MONTE,10730,151
CASATEJADA,10520,151
CASILLAS DE CORIA,10818,151
CASPUEÑAS,19412,151
CASTAÑAR DE IBOR,10340,151
CASTEJÓN DE HENARES,19294,151
CASTELLAR DE LA MUELA,19328,151
CASTILFORTE,19127,151
CASTILNUEVO,19391,151
CASTRO DE REI,27250,151
CASTROVERDE,27120,151
CAÑAMERO,10136,151
CAÑAVERAL,10820,151
CAÑIZAR,19197,151
CECLAVÍN,10870,151
CEDILLO,10513,151
CENDEJAS DE ENMEDIO,19245,151
CENDEJAS DE LA TORRE,19245,151
CENTENERA,19151,151
CEREZO,10663,151
CERVANTES,27659,151
CERVO,27888,151
CHANTADA,27400,151
CHECA,19310,151
CHEQUILLA,19310,151
CHILLARÓN DEL REY,19128,151
CHILOECHES,19160,151
CIFUENTES,19420,151
CILLEROS,10895,151
CINCOVILLAS,19277,151
CIRUELAS,19197,151
CIRUELOS DEL PINAR,19285,151
COBETA,19443,151
COGOLLOR,19490,151
COGOLLUDO,19229,151
COLLADO DE LA VERA,10317,151
CONDEMIOS DE ABAJO,19275,151
CONDEMIOS DE ARRIBA,19244,151
CONGOSTRINA,19243,151
CONQUISTA DE LA SIERRA,10240,151
COPERNAL,19292,151
CORDUENTE,19334,151
CORIA,10800,151
COSPEITO,27375,151
CUACOS DE YUSTE,10430,151
DELEITOSA,10370,151
DESCARGAMARÍA,10866,151
DRIEBES,19116,151
DURÓN,19133,151
EL CASAR,19170,151
EL CUBILLO DE UCEDA,19186,151
EL GORDO,10392,151
EL OLIVAR,19133,151
EL ORDIAL,19238,151
EL PEDREGAL,19327,151
EL POBO DE DUEÑAS,19326,151
EL RECUENCO,19492,151
EL SOTILLO,19491,151
EL TORNO,10617,151
ELJAS,10891,151
EMBID,19339,151
ESCAMILLA,19127,151
ESCARICHE,19119,151
ESCOPETE,19119,151
ESCURIAL,10133,151
ESPINOSA DE HENARES,19247,151
ESPLEGARES,19445,151
ESTABLÉS,19287,151
ESTRIÉGANA,19262,151
FOLGOSO DO COUREL,27324,151
FONTANAR,19290,151
FOZ,27780,151
FRESNEDOSO DE IBOR,10328,151
FRIOL,27156,151
FUEMBELLIDA,19390,151
FUENCEMILLÁN,19237,151
FUENTELAHIGUERA DE ALBATAGES,19182,151
FUENTELENCINA,19144,151
FUENTELSAZ,19287,151
FUENTELVIEJO,19144,151
FUENTENOVILLA,19113,151
GAJANEJOS,19192,151
GALISTEO,10691,151
GALVE DE SORBE,19275,151
GALÁPAGOS,19174,151
GARCIAZ,10250,151
GARGANTA LA OLLA,10412,151
GARGANTILLA,10749,151
GARGÜERA,10696,151
GARROVILLAS DE ALCONÉTAR,10940,151
GARVÍN,10333,151
GASCUEÑA DE BORNOVA,19243,151
GATA,10849,151
GUADALUPE,10140,151
GUIJO DE CORIA,10815,151
GUIJO DE GALISTEO,10692,151
GUIJO DE GRANADILLA,10616,151
GUIJO DE SANTA BÁRBARA,10459,151
GUITIRIZ,27300,151
GUNTÍN,27152,151
HENCHE,19491,151
HERAS DE AYUSO,19197,151
HERGUIJUELA,10230,151
HERNÁN-PÉREZ,10370,151
HERRERA DE ALCÁNTARA,10512,151
HERRERUELA,10560,151
HERRERÍA,19342,151
HERVÁS,10700,151
HIENDELAENCINA,19242,151
HIGUERA,10359,151
HIJES,19276,151
HINOJAL,10192,151
HITA,19248,151
HOLGUERA,10824,151
HOMBRADOS,19328,151
HONTOBA,19119,151
HORCHE,19140,151
HORTEZUELA DE OCÉN,19445,151
HOYOS,10850,151
HUERTAHERNANDO,19441,151
HUEVA,19119,151
HUMANES,19220,151
HUÉLAGA,10849,151
HUÉRMECES DEL CERRO,19295,151
IBAHERNANDO,10280,151
ILLANA,19119,151
INIÉSTOLA,19283,151
IRUESTE,19143,151
JADRAQUE,19240,151
JARAICEJO,10380,151
JARANDILLA DE LA VERA,10450,151
JARAÍZ DE LA VERA,10400,151
JARILLA,10728,151
JERTE,10612,151
JIRUEQUE,19245,151
LA ALDEA DEL OBISPO,10291,151
LA BODERA,19278,151
LA CUMBRE,10270,151
LA GARGANTA,10759,151
LA GRANJA,10711,151
LA HUERCE,19238,151
LA MIERLA,19225,151
LA MIÑOSA,19274,151
LA OLMEDA DE JADRAQUE,19266,151
LA PESGA,10649,151
LA TOBA,19243,151
LA YUNTA,19361,151
LADRILLAR,10624,151
LAS INVIERNAS,19491,151
LAS NAVAS DE JADRAQUE,19244,151
LEDANCA,19196,151
LOGROSÁN,10120,151
LORANCA DE TAJUÑA,19141,151
